"id" ;"ari_text" ;"score" ;"characters_count" ;"coleman_liau_text" ;"complexwords_text" ;"flesch_kincaid_text" ;"flesch_reading_text" ;"gunning_fog_text" ;"sentences_text" ;"smog_index_text" ;"smog_text" ;"syllables_text" ;"words_text" ;"good" ;"total_links" ;"doicount" ;"selfreferencecount" ;"wikipediacount" ;"naturecount" ;"comm_name"
4,670 ;12.025 ;34 ;4,907 ;10.805 ;191 ;13.224 ;40.793 ;16 ;46 ;14.161 ;14.77 ;1,769 ;1,047 ;yes ;16 ;0 ;0 ;1 ;1 ;biology.stackexchange.com
4,671 ;19.884 ;19 ;2,705 ;11.813 ;93 ;18.84 ;28.502 ;21.6 ;15 ;16.638 ;17.354 ;950 ;577 ;yes ;1 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
4,672 ;7.383 ;8 ;686 ;7.837 ;22 ;8.857 ;64.019 ;12.4 ;9 ;11.563 ;12.061 ;241 ;164 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,673 ;14.759 ;2 ;417 ;7.154 ;8 ;14.311 ;55.988 ;16.8 ;3 ;11.944 ;12.458 ;145 ;107 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,674 ;13.858 ;1 ;1,249 ;10.447 ;45 ;13.427 ;46.89 ;17.2 ;10 ;14.619 ;15.248 ;423 ;270 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,675 ;19.939 ;1 ;1,057 ;14.569 ;52 ;19.09 ;19.05 ;23.6 ;6 ;19.125 ;19.947 ;371 ;205 ;yes ;3 ;0 ;0 ;3 ;0 ;biology.stackexchange.com
4,677 ;11.764 ;0 ;1,012 ;8.036 ;33 ;12.313 ;54.278 ;15.6 ;9 ;13.488 ;14.068 ;356 ;240 ;no ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,679 ;11.006 ;4 ;420 ;8.443 ;16 ;11.665 ;55.068 ;16 ;4 ;13.954 ;14.555 ;147 ;98 ;yes ;4 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,680 ;10.232 ;13 ;770 ;9.116 ;24 ;11.686 ;50.239 ;13.6 ;8 ;12.487 ;13.024 ;278 ;175 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,687 ;19.802 ;4 ;3,509 ;14.284 ;168 ;20.17 ;11.636 ;23.2 ;20 ;18.875 ;19.686 ;1,302 ;687 ;yes ;2 ;0 ;0 ;2 ;0 ;biology.stackexchange.com
4,691 ;7.017 ;3 ;478 ;9.802 ;18 ;9.049 ;52.894 ;11.6 ;8 ;11.216 ;11.698 ;170 ;102 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,692 ;14.132 ;2 ;894 ;10.343 ;34 ;14.865 ;37.85 ;17.6 ;7 ;15.071 ;15.719 ;323 ;194 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,694 ;14.278 ;4 ;2,241 ;9.132 ;75 ;14.54 ;44.143 ;17.2 ;17 ;14.504 ;15.128 ;796 ;509 ;yes ;1 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
4,696 ;13.18 ;18 ;1,339 ;9.315 ;35 ;12.231 ;56.271 ;15.2 ;11 ;12.77 ;13.319 ;438 ;302 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,697 ;14.923 ;2 ;919 ;11.689 ;36 ;14.31 ;40.808 ;18 ;7 ;15.421 ;16.084 ;311 ;190 ;yes ;2 ;0 ;0 ;0 ;1 ;biology.stackexchange.com
4,699 ;9.882 ;8 ;224 ;12.185 ;7 ;9.439 ;53.512 ;11.6 ;3 ;11.367 ;11.855 ;72 ;44 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,700 ;10.995 ;8 ;2,068 ;11.527 ;78 ;11.215 ;49.472 ;14.8 ;22 ;13.313 ;13.886 ;699 ;430 ;yes ;2 ;1 ;0 ;0 ;0 ;biology.stackexchange.com
4,705 ;8.729 ;2 ;307 ;10.597 ;11 ;10.154 ;51.651 ;12.8 ;4 ;12.083 ;12.603 ;108 ;66 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,711 ;7.159 ;8 ;552 ;9.753 ;22 ;9.523 ;50.137 ;12.4 ;9 ;11.563 ;12.061 ;200 ;118 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,713 ;8.171 ;4 ;355 ;10.712 ;16 ;10.367 ;47.81 ;14.4 ;5 ;12.798 ;13.348 ;129 ;76 ;yes ;1 ;0 ;0 ;0 ;1 ;biology.stackexchange.com
4,716 ;7.273 ;5 ;826 ;9.532 ;28 ;8.842 ;56.056 ;11.2 ;13 ;11.038 ;11.513 ;288 ;178 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,718 ;9 ;2 ;494 ;9.894 ;14 ;8.491 ;66.541 ;12 ;6 ;11.367 ;11.855 ;157 ;109 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,719 ;15.541 ;10 ;1,288 ;16.473 ;59 ;15.266 ;22.534 ;18 ;11 ;15.685 ;16.36 ;440 ;228 ;yes ;2 ;0 ;0 ;2 ;0 ;biology.stackexchange.com
4,723 ;10.998 ;3 ;875 ;10.76 ;35 ;12.643 ;41.428 ;15.2 ;9 ;13.801 ;14.395 ;319 ;187 ;yes ;4 ;0 ;0 ;4 ;0 ;biology.stackexchange.com
4,724 ;11.84 ;3 ;4,580 ;10.366 ;167 ;12.109 ;49.382 ;15.6 ;43 ;13.794 ;14.387 ;1,573 ;993 ;yes ;7 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
4,725 ;8.795 ;1 ;151 ;10.993 ;6 ;9.088 ;58.408 ;13.6 ;2 ;12.487 ;13.024 ;50 ;32 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,726 ;7.603 ;4 ;327 ;6.688 ;8 ;9.242 ;65.318 ;11.6 ;4 ;10.746 ;11.208 ;117 ;82 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,744 ;8.499 ;5 ;1,145 ;11.021 ;46 ;10.353 ;45.356 ;12.8 ;17 ;12.01 ;12.526 ;408 ;234 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,750 ;1.594 ;9 ;112 ;3.948 ;2 ;3.642 ;86.168 ;6 ;3 ;7.472 ;7.794 ;38 ;29 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,751 ;20.466 ;9 ;559 ;10.331 ;20 ;19.707 ;28.576 ;22.8 ;3 ;17.142 ;17.879 ;202 ;126 ;yes ;3 ;0 ;0 ;2 ;0 ;biology.stackexchange.com
4,755 ;10.128 ;8 ;397 ;7.814 ;8 ;9.696 ;67.851 ;12.4 ;4 ;10.746 ;11.208 ;129 ;95 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,757 ;4.634 ;5 ;454 ;8.416 ;17 ;7.245 ;61.288 ;10.4 ;10 ;10.141 ;10.578 ;163 ;102 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,759 ;14.085 ;11 ;759 ;10.626 ;23 ;14.479 ;39.645 ;16.4 ;6 ;13.724 ;14.314 ;269 ;163 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,769 ;8.086 ;9 ;298 ;9.794 ;11 ;9.439 ;56.778 ;12.8 ;4 ;12.083 ;12.603 ;104 ;66 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,780 ;13.781 ;22 ;4,195 ;11.798 ;151 ;13.308 ;43.619 ;16.4 ;35 ;14.377 ;14.995 ;1,411 ;864 ;yes ;8 ;2 ;1 ;1 ;0 ;biology.stackexchange.com
4,782 ;8.941 ;3 ;683 ;8.988 ;14 ;9.11 ;64.481 ;10.8 ;8 ;10.246 ;10.686 ;226 ;156 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,784 ;12.595 ;16 ;914 ;10.117 ;29 ;12.922 ;46.946 ;15.6 ;8 ;13.428 ;14.006 ;318 ;200 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,785 ;11.654 ;10 ;506 ;11.316 ;17 ;12.382 ;44.051 ;14.8 ;5 ;13.1 ;13.663 ;177 ;106 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,786 ;11.076 ;6 ;694 ;10.451 ;29 ;12.591 ;42.957 ;16 ;7 ;14.148 ;14.757 ;252 ;150 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,787 ;6.717 ;8 ;443 ;8.556 ;17 ;8.758 ;57.462 ;12.4 ;7 ;11.536 ;12.032 ;158 ;99 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,789 ;11.992 ;1 ;280 ;13.741 ;13 ;11.534 ;44.432 ;16.8 ;3 ;14.402 ;15.021 ;92 ;54 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,794 ;3.686 ;9 ;330 ;4.541 ;8 ;6.341 ;75.428 ;9.2 ;6 ;9.325 ;9.726 ;120 ;87 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,795 ;12.344 ;4 ;1,867 ;10.76 ;65 ;12.58 ;46.677 ;15.6 ;17 ;13.71 ;14.3 ;643 ;399 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,797 ;9.553 ;8 ;571 ;11.227 ;23 ;11.549 ;42.795 ;14.4 ;7 ;12.928 ;13.484 ;208 ;120 ;yes ;1 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
4,799 ;13.192 ;6 ;617 ;8.613 ;26 ;15.286 ;36.412 ;18.4 ;5 ;15.49 ;16.156 ;239 ;143 ;yes ;3 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
4,801 ;15.98 ;4 ;566 ;11.694 ;23 ;15.585 ;35.423 ;19.2 ;4 ;16.134 ;16.828 ;196 ;117 ;yes ;2 ;0 ;0 ;2 ;0 ;biology.stackexchange.com
4,802 ;13.904 ;5 ;1,450 ;11.859 ;64 ;14.488 ;35.424 ;18 ;12 ;15.649 ;16.322 ;515 ;298 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,803 ;11.054 ;1 ;709 ;9.799 ;32 ;12.849 ;42.89 ;16.8 ;7 ;14.711 ;15.343 ;262 ;157 ;yes ;4 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,804 ;14.292 ;6 ;1,656 ;10.989 ;64 ;14.405 ;39.876 ;18 ;13 ;15.153 ;15.805 ;579 ;351 ;yes ;2 ;1 ;0 ;0 ;0 ;biology.stackexchange.com
4,806 ;8.254 ;3 ;832 ;10.203 ;37 ;9.989 ;49.421 ;14 ;12 ;12.618 ;13.16 ;295 ;175 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,809 ;5.765 ;12 ;378 ;8.705 ;9 ;7.633 ;61.712 ;8.8 ;7 ;9.211 ;9.607 ;132 ;84 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,811 ;8.301 ;7 ;769 ;9.688 ;29 ;9.78 ;55.405 ;13.2 ;10 ;12.327 ;12.858 ;271 ;171 ;yes ;1 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
4,812 ;12.467 ;16 ;1,920 ;11.903 ;83 ;13.312 ;38.608 ;16.8 ;18 ;14.762 ;15.396 ;680 ;394 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,814 ;12.288 ;5 ;644 ;11.297 ;24 ;13.114 ;41.118 ;15.6 ;6 ;13.954 ;14.555 ;228 ;135 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,815 ;10.104 ;5 ;662 ;12.083 ;27 ;11.357 ;43.694 ;14.4 ;8 ;13.062 ;13.624 ;233 ;135 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,816 ;9.495 ;9 ;1,438 ;10.434 ;51 ;10.326 ;53.614 ;13.6 ;17 ;12.487 ;13.024 ;495 ;311 ;yes ;2 ;0 ;0 ;0 ;1 ;biology.stackexchange.com
4,818 ;14.289 ;3 ;979 ;12.471 ;47 ;16.116 ;23.377 ;18.8 ;8 ;16.276 ;16.976 ;369 ;197 ;yes ;3 ;1 ;0 ;1 ;0 ;biology.stackexchange.com
4,819 ;14.13 ;3 ;1,041 ;13.705 ;37 ;14.02 ;34.328 ;16 ;9 ;14.106 ;14.712 ;356 ;201 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,821 ;10.766 ;13 ;715 ;8.723 ;24 ;11.339 ;55.754 ;14.8 ;7 ;13.142 ;13.707 ;248 ;165 ;yes ;3 ;0 ;0 ;2 ;0 ;biology.stackexchange.com
4,823 ;9.97 ;4 ;825 ;9.753 ;23 ;10.33 ;57.216 ;12.8 ;9 ;11.756 ;12.262 ;279 ;183 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,827 ;4.974 ;1 ;366 ;6.632 ;9 ;7.192 ;70.809 ;9.6 ;6 ;9.708 ;10.126 ;131 ;92 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,830 ;7.282 ;3 ;255 ;9.508 ;4 ;7.365 ;66.748 ;8 ;4 ;8.477 ;8.842 ;82 ;55 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,832 ;12.166 ;6 ;1,152 ;8.331 ;27 ;11.853 ;58.17 ;14.8 ;10 ;12 ;12.516 ;387 ;270 ;yes ;4 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,841 ;9.31 ;6 ;447 ;8.761 ;11 ;9.514 ;63.543 ;12 ;5 ;11.124 ;11.602 ;149 ;103 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,842 ;14.131 ;7 ;525 ;9.756 ;23 ;15.322 ;39.093 ;19.6 ;4 ;16.134 ;16.828 ;196 ;121 ;yes ;4 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,843 ;8.701 ;1 ;1,042 ;9.769 ;29 ;9.832 ;56.223 ;11.6 ;13 ;11.181 ;11.662 ;362 ;231 ;yes ;2 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
4,845 ;12.983 ;1 ;683 ;11.332 ;23 ;12.849 ;45.391 ;15.6 ;6 ;13.724 ;14.314 ;232 ;143 ;yes ;1 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
4,846 ;8.992 ;1 ;219 ;10.865 ;10 ;10.976 ;43.09 ;14.8 ;3 ;13 ;13.559 ;79 ;45 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,860 ;16.28 ;1 ;1,196 ;10.099 ;28 ;15.153 ;46.98 ;17.6 ;8 ;13.247 ;13.817 ;403 ;272 ;yes ;3 ;1 ;0 ;0 ;0 ;biology.stackexchange.com
4,863 ;11.182 ;2 ;1,319 ;10.082 ;43 ;11.617 ;51.37 ;14.4 ;13 ;12.961 ;13.519 ;454 ;289 ;yes ;1 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
4,866 ;21.951 ;21 ;2,597 ;11.13 ;94 ;20.168 ;28.289 ;23.6 ;13 ;17.728 ;18.491 ;901 ;568 ;yes ;9 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
4,869 ;10.825 ;13 ;621 ;8.425 ;9 ;10.436 ;63.282 ;12 ;6 ;9.708 ;10.126 ;204 ;145 ;yes ;1 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
4,870 ;7.679 ;1 ;253 ;10.316 ;9 ;9.615 ;49.726 ;11.6 ;4 ;11.216 ;11.698 ;90 ;53 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,871 ;10.839 ;3 ;1,421 ;11.006 ;60 ;11.798 ;46.217 ;15.6 ;15 ;13.954 ;14.555 ;499 ;301 ;yes ;2 ;2 ;0 ;0 ;0 ;biology.stackexchange.com
4,873 ;5.867 ;5 ;293 ;7.958 ;12 ;8.833 ;55.601 ;12 ;5 ;11.485 ;11.979 ;109 ;67 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,876 ;13.395 ;10 ;1,388 ;8.049 ;37 ;13.757 ;49.706 ;16 ;11 ;13.045 ;13.606 ;493 ;329 ;yes ;6 ;0 ;0 ;2 ;0 ;biology.stackexchange.com
4,878 ;12.728 ;5 ;956 ;8.564 ;21 ;12.348 ;55.961 ;14.4 ;8 ;11.874 ;12.385 ;322 ;222 ;yes ;4 ;0 ;0 ;2 ;0 ;biology.stackexchange.com
4,879 ;5.104 ;5 ;323 ;7.566 ;11 ;7.221 ;65.556 ;10.4 ;6 ;10.416 ;10.864 ;114 ;75 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,888 ;13.738 ;4 ;1,844 ;12.875 ;85 ;14.61 ;31.059 ;18 ;16 ;15.624 ;16.296 ;660 ;366 ;yes ;4 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
4,892 ;8.257 ;2 ;1,300 ;9.695 ;54 ;10.924 ;47.019 ;14 ;17 ;12.762 ;13.311 ;487 ;289 ;yes ;3 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
4,893 ;4.837 ;5 ;194 ;8.17 ;5 ;4.791 ;80.306 ;8.8 ;4 ;9.124 ;9.516 ;60 ;44 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,900 ;6.638 ;12 ;290 ;10.151 ;11 ;7.045 ;62.068 ;10.8 ;6 ;10.416 ;10.864 ;94 ;59 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,901 ;9.058 ;18 ;462 ;7.07 ;13 ;10.588 ;59.761 ;13.2 ;5 ;11.832 ;12.341 ;167 ;114 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,902 ;10.177 ;2 ;661 ;9.506 ;23 ;12.03 ;46.471 ;14.4 ;7 ;12.928 ;13.484 ;243 ;148 ;yes ;3 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,904 ;15.883 ;5 ;1,557 ;11.331 ;57 ;15.55 ;36.36 ;18.4 ;11 ;15.468 ;16.133 ;541 ;326 ;yes ;3 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
4,905 ;12.816 ;7 ;712 ;9.248 ;28 ;13.711 ;44.554 ;17.2 ;6 ;14.832 ;15.47 ;257 ;161 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,908 ;12.134 ;11 ;1,228 ;9.598 ;31 ;11.566 ;56.505 ;14 ;11 ;12.195 ;12.719 ;405 ;274 ;yes ;3 ;0 ;0 ;3 ;0 ;biology.stackexchange.com
4,911 ;10.379 ;9 ;728 ;10.864 ;27 ;11.151 ;49.626 ;14.4 ;8 ;13.062 ;13.624 ;252 ;155 ;yes ;4 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,912 ;12.251 ;18 ;1,583 ;9.464 ;52 ;12.747 ;48.836 ;15.6 ;14 ;13.556 ;14.139 ;555 ;355 ;yes ;3 ;0 ;0 ;2 ;0 ;biology.stackexchange.com
4,913 ;10.65 ;3 ;885 ;11.999 ;31 ;10.245 ;53.851 ;14 ;10 ;12.644 ;13.187 ;288 ;181 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,914 ;11.315 ;3 ;900 ;10.809 ;30 ;11.905 ;47.707 ;14.4 ;9 ;13 ;13.559 ;312 ;192 ;yes ;3 ;0 ;0 ;2 ;0 ;biology.stackexchange.com
4,915 ;15.37 ;4 ;1,019 ;13.979 ;61 ;17.093 ;15.931 ;22 ;8 ;18.124 ;18.904 ;383 ;195 ;yes ;2 ;0 ;0 ;2 ;0 ;biology.stackexchange.com
4,916 ;17.026 ;8 ;780 ;10.156 ;24 ;15.683 ;45.677 ;19.2 ;5 ;15 ;15.645 ;262 ;177 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,917 ;6.791 ;4 ;512 ;7.325 ;15 ;8.083 ;68.916 ;11.6 ;7 ;11.018 ;11.492 ;177 ;125 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,918 ;11.722 ;4 ;1,969 ;12.121 ;84 ;12.445 ;41.546 ;16 ;20 ;14.225 ;14.837 ;687 ;401 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,932 ;9.257 ;6 ;1,186 ;8.06 ;27 ;9.469 ;65.673 ;12 ;13 ;10.894 ;11.362 ;396 ;281 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,933 ;6.671 ;2 ;227 ;6.252 ;5 ;8.226 ;70.522 ;10.8 ;3 ;10.071 ;10.504 ;80 ;58 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,934 ;12.185 ;4 ;877 ;10.387 ;37 ;13.857 ;38.018 ;16.8 ;8 ;14.779 ;15.415 ;325 ;190 ;yes ;4 ;0 ;0 ;3 ;0 ;biology.stackexchange.com
4,935 ;9.557 ;5 ;1,170 ;9.205 ;22 ;9.37 ;64.193 ;11.2 ;13 ;10.125 ;10.561 ;382 ;265 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,937 ;5.432 ;5 ;281 ;7.663 ;9 ;6.182 ;73.898 ;10.4 ;5 ;10.348 ;10.794 ;92 ;65 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,939 ;10.509 ;18 ;776 ;9.62 ;14 ;10.714 ;56.763 ;11.6 ;8 ;10.246 ;10.686 ;262 ;173 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,940 ;17.406 ;36 ;1,263 ;11.35 ;39 ;16.07 ;40.849 ;19.2 ;8 ;15.093 ;15.743 ;425 ;274 ;yes ;4 ;0 ;0 ;2 ;0 ;biology.stackexchange.com
4,942 ;8.668 ;22 ;566 ;10.694 ;19 ;9.276 ;54.606 ;12 ;8 ;11.441 ;11.933 ;190 ;117 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,944 ;6.462 ;2 ;2,188 ;7.288 ;63 ;7.969 ;68.664 ;11.2 ;31 ;10.808 ;11.273 ;763 ;535 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,945 ;4.425 ;15 ;689 ;6.501 ;23 ;6.731 ;69.682 ;10 ;13 ;10.285 ;10.728 ;245 ;167 ;yes ;2 ;2 ;0 ;0 ;0 ;biology.stackexchange.com
4,947 ;24.304 ;6 ;666 ;12.421 ;24 ;22.09 ;19.212 ;25.2 ;3 ;18.492 ;19.287 ;231 ;139 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,949 ;10.866 ;3 ;912 ;9.276 ;31 ;11.667 ;52.185 ;14.8 ;9 ;13.165 ;13.732 ;320 ;206 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,956 ;7.183 ;5 ;941 ;6.685 ;19 ;8.23 ;71.086 ;10.8 ;12 ;9.892 ;10.317 ;323 ;236 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,957 ;7.374 ;4 ;739 ;11.61 ;28 ;9.502 ;45.769 ;11.2 ;14 ;10.746 ;11.208 ;263 ;148 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,958 ;11.199 ;0 ;629 ;12.838 ;31 ;12.52 ;37.107 ;16.4 ;7 ;14.526 ;15.151 ;224 ;125 ;no ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,959 ;9.636 ;2 ;353 ;9.856 ;11 ;11.077 ;50.381 ;13.2 ;4 ;12.083 ;12.603 ;126 ;78 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,960 ;5.263 ;1 ;127 ;6.576 ;2 ;6.506 ;76.914 ;8.8 ;2 ;8.477 ;8.842 ;43 ;32 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,962 ;11.291 ;8 ;611 ;10.259 ;29 ;12.308 ;46.304 ;17.2 ;6 ;15.042 ;15.688 ;217 ;133 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,963 ;8.145 ;7 ;860 ;9.044 ;17 ;9.059 ;61.85 ;10 ;11 ;9.809 ;10.231 ;294 ;196 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,964 ;14.973 ;3 ;1,589 ;11.476 ;52 ;14.632 ;39.286 ;16.8 ;12 ;14.402 ;15.021 ;546 ;331 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,965 ;6.418 ;1 ;332 ;8.27 ;14 ;9.556 ;54.339 ;12.8 ;5 ;12.165 ;12.688 ;126 ;78 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,967 ;9.752 ;5 ;2,486 ;10.724 ;110 ;11.638 ;44.3 ;15.2 ;29 ;13.667 ;14.255 ;905 ;532 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,970 ;12.102 ;6 ;1,256 ;8.535 ;34 ;12.261 ;54.44 ;14.8 ;11 ;12.63 ;13.173 ;433 ;292 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,971 ;16.2 ;20 ;1,031 ;11.07 ;46 ;16.999 ;30.694 ;20.8 ;7 ;17.041 ;17.774 ;383 ;226 ;yes ;6 ;0 ;3 ;0 ;0 ;biology.stackexchange.com
4,973 ;9.157 ;10 ;1,864 ;9.655 ;70 ;10.732 ;51.717 ;13.6 ;22 ;12.77 ;13.319 ;667 ;415 ;yes ;4 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
4,975 ;9.206 ;11 ;7,455 ;8.984 ;259 ;10.773 ;53.514 ;14 ;85 ;12.561 ;13.101 ;2,677 ;1,703 ;yes ;20 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,977 ;10.501 ;2 ;833 ;10.764 ;30 ;11.547 ;47.503 ;14 ;9 ;13 ;13.559 ;293 ;178 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,979 ;12.605 ;9 ;2,915 ;10.803 ;114 ;13.375 ;41.78 ;16.4 ;26 ;14.469 ;15.091 ;1,035 ;622 ;yes ;4 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,981 ;8.863 ;2 ;332 ;11.828 ;18 ;10.297 ;44.746 ;16 ;5 ;13.392 ;13.968 ;116 ;66 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,983 ;11.176 ;3 ;535 ;12.928 ;25 ;12.674 ;35.666 ;16 ;6 ;14.18 ;14.79 ;192 ;106 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,985 ;9.584 ;6 ;740 ;8.541 ;28 ;10.632 ;57.129 ;14.8 ;8 ;13.247 ;13.817 ;260 ;172 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,987 ;6.644 ;5 ;346 ;8.053 ;9 ;7.93 ;67.416 ;10.4 ;5 ;10.348 ;10.794 ;119 ;82 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
4,988 ;7.559 ;8 ;678 ;8.475 ;22 ;9.554 ;57.833 ;12 ;9 ;11.563 ;12.061 ;245 ;158 ;yes ;4 ;0 ;0 ;3 ;0 ;biology.stackexchange.com
