"id" ;"ari_text" ;"score" ;"characters_count" ;"coleman_liau_text" ;"complexwords_text" ;"flesch_kincaid_text" ;"flesch_reading_text" ;"gunning_fog_text" ;"sentences_text" ;"smog_index_text" ;"smog_text" ;"syllables_text" ;"words_text" ;"good" ;"total_links" ;"comm_name"
40,182 ;10.153 ;1 ;253 ;11.857 ;12 ;12.274 ;37.938 ;16 ;3 ;13.954 ;14.555 ;93 ;52 ;yes ;0 ;chemistry.stackexchange.com
40,186 ;7.302 ;6 ;640 ;6.469 ;11 ;8.114 ;72.959 ;10.4 ;8 ;9.423 ;9.828 ;217 ;162 ;yes ;0 ;chemistry.stackexchange.com
40,187 ;18.574 ;4 ;1,669 ;12.53 ;72 ;18.04 ;27.526 ;21.6 ;10 ;17.697 ;18.458 ;591 ;347 ;yes ;1 ;chemistry.stackexchange.com
40,189 ;9.053 ;2 ;655 ;6.582 ;16 ;10.194 ;63.957 ;12.8 ;7 ;11.281 ;11.766 ;232 ;165 ;yes ;0 ;chemistry.stackexchange.com
40,190 ;10.427 ;1 ;1,284 ;10.801 ;61 ;12.025 ;43.706 ;16.4 ;14 ;14.433 ;15.054 ;464 ;274 ;yes ;4 ;chemistry.stackexchange.com
40,191 ;9.017 ;5 ;1,540 ;5.057 ;31 ;9.937 ;70.019 ;12.8 ;16 ;10.624 ;11.081 ;542 ;415 ;yes ;4 ;chemistry.stackexchange.com
40,196 ;11.003 ;8 ;1,369 ;8.32 ;36 ;11.428 ;57.112 ;14 ;13 ;12.115 ;12.636 ;473 ;321 ;yes ;0 ;chemistry.stackexchange.com
40,197 ;8.776 ;2 ;531 ;7.634 ;18 ;10.983 ;54.316 ;14 ;6 ;12.487 ;13.024 ;198 ;128 ;yes ;1 ;chemistry.stackexchange.com
40,198 ;12.08 ;11 ;2,450 ;7.211 ;94 ;13.478 ;49.409 ;17.2 ;21 ;14.588 ;15.216 ;912 ;601 ;yes ;3 ;chemistry.stackexchange.com
40,200 ;12.22 ;7 ;1,233 ;9.705 ;50 ;13.375 ;43.537 ;16.8 ;11 ;14.677 ;15.309 ;447 ;274 ;yes ;1 ;chemistry.stackexchange.com
40,201 ;11.153 ;15 ;2,133 ;12.148 ;89 ;12.433 ;39.535 ;15.2 ;23 ;13.774 ;14.367 ;760 ;434 ;yes ;3 ;chemistry.stackexchange.com
40,203 ;10.772 ;1 ;318 ;7.213 ;9 ;12.704 ;50.291 ;14.8 ;3 ;12.487 ;13.024 ;120 ;78 ;yes ;0 ;chemistry.stackexchange.com
40,204 ;11.937 ;5 ;552 ;9.42 ;15 ;11.877 ;54.081 ;14.4 ;5 ;12.487 ;13.024 ;187 ;124 ;yes ;1 ;chemistry.stackexchange.com
40,208 ;12.071 ;5 ;1,927 ;8.763 ;55 ;12.03 ;55.331 ;15.2 ;17 ;12.852 ;13.405 ;656 ;444 ;yes ;5 ;chemistry.stackexchange.com
40,209 ;6.28 ;1 ;211 ;9.818 ;10 ;8.202 ;56.296 ;13.2 ;4 ;11.66 ;12.162 ;74 ;45 ;yes ;2 ;chemistry.stackexchange.com
40,211 ;2.272 ;2 ;166 ;2.003 ;2 ;6.374 ;80.238 ;8 ;3 ;7.472 ;7.794 ;67 ;52 ;yes ;0 ;chemistry.stackexchange.com
40,212 ;19.259 ;6 ;1,756 ;10.384 ;75 ;20.099 ;21.316 ;22.8 ;10 ;18 ;18.774 ;679 ;395 ;yes ;9 ;chemistry.stackexchange.com
40,213 ;7.702 ;2 ;410 ;6.875 ;18 ;10.413 ;56.741 ;14.8 ;5 ;13.392 ;13.968 ;156 ;102 ;yes ;1 ;chemistry.stackexchange.com
40,214 ;9.914 ;2 ;1,995 ;6.891 ;67 ;11.354 ;57.833 ;14.8 ;20 ;13.025 ;13.585 ;726 ;496 ;yes ;3 ;chemistry.stackexchange.com
40,218 ;16.477 ;2 ;1,532 ;13.892 ;74 ;17.631 ;16.262 ;20.4 ;11 ;17.206 ;17.946 ;568 ;294 ;yes ;5 ;chemistry.stackexchange.com
40,219 ;6.136 ;1 ;406 ;7.355 ;7 ;7.413 ;71.306 ;9.2 ;6 ;8.916 ;9.3 ;139 ;99 ;yes ;0 ;chemistry.stackexchange.com
40,220 ;11.964 ;2 ;435 ;14.831 ;18 ;13.163 ;29.548 ;15.2 ;5 ;13.392 ;13.968 ;154 ;81 ;yes ;2 ;chemistry.stackexchange.com
40,221 ;10.053 ;0 ;289 ;8.606 ;11 ;13.726 ;36.432 ;15.2 ;3 ;13.488 ;14.068 ;117 ;67 ;no ;2 ;chemistry.stackexchange.com
40,223 ;11.66 ;4 ;912 ;6.76 ;23 ;12.707 ;54.718 ;15.2 ;8 ;12.287 ;12.816 ;332 ;228 ;yes ;3 ;chemistry.stackexchange.com
40,225 ;17.026 ;3 ;1,044 ;12.622 ;39 ;16.436 ;30.403 ;18.8 ;7 ;15.928 ;16.613 ;361 ;209 ;yes ;1 ;chemistry.stackexchange.com
40,226 ;11.957 ;19 ;2,661 ;11.749 ;117 ;12.763 ;41.167 ;16.8 ;26 ;14.619 ;15.248 ;936 ;549 ;yes ;4 ;chemistry.stackexchange.com
40,228 ;13.803 ;4 ;1,837 ;11.086 ;92 ;15.178 ;32.312 ;19.2 ;15 ;16.565 ;17.277 ;680 ;388 ;yes ;1 ;chemistry.stackexchange.com
40,230 ;5.011 ;7 ;261 ;5.48 ;8 ;7.042 ;75.3 ;11.2 ;4 ;10.746 ;11.208 ;93 ;69 ;yes ;0 ;chemistry.stackexchange.com
40,233 ;11.959 ;2 ;827 ;5.946 ;22 ;13.273 ;56.897 ;16.4 ;7 ;12.71 ;13.257 ;311 ;224 ;yes ;1 ;chemistry.stackexchange.com
40,234 ;10.133 ;31 ;1,788 ;10.697 ;75 ;11.689 ;45.367 ;15.2 ;20 ;13.607 ;14.192 ;643 ;383 ;yes ;0 ;chemistry.stackexchange.com
40,237 ;4.254 ;7 ;294 ;5.689 ;4 ;6.967 ;72.544 ;8 ;5 ;7.899 ;8.239 ;108 ;77 ;yes ;0 ;chemistry.stackexchange.com
40,238 ;2.443 ;3 ;303 ;3.196 ;4 ;6.733 ;72.025 ;7.2 ;6 ;7.472 ;7.794 ;121 ;85 ;yes ;0 ;chemistry.stackexchange.com
40,239 ;13.128 ;8 ;494 ;8.283 ;15 ;12.606 ;56.334 ;16.4 ;4 ;13.607 ;14.192 ;166 ;116 ;yes ;1 ;chemistry.stackexchange.com
40,246 ;9.728 ;5 ;321 ;11.847 ;12 ;10.512 ;49.088 ;13.6 ;4 ;12.487 ;13.024 ;110 ;66 ;yes ;1 ;chemistry.stackexchange.com
40,248 ;12.026 ;15 ;929 ;11.699 ;46 ;13.503 ;36.25 ;17.6 ;9 ;15.383 ;16.044 ;338 ;192 ;yes ;2 ;chemistry.stackexchange.com
40,249 ;13.76 ;14 ;3,350 ;9.304 ;114 ;14.501 ;44.945 ;17.6 ;26 ;14.469 ;15.091 ;1,219 ;786 ;yes ;4 ;chemistry.stackexchange.com
40,250 ;20.561 ;7 ;1,106 ;0.089 ;28 ;22.132 ;40.706 ;25.6 ;7 ;13.954 ;14.555 ;517 ;410 ;yes ;0 ;chemistry.stackexchange.com
40,254 ;11.669 ;12 ;2,111 ;8.268 ;55 ;11.791 ;57.02 ;14.8 ;19 ;12.319 ;12.849 ;723 ;496 ;yes ;7 ;chemistry.stackexchange.com
40,255 ;12.467 ;5 ;2,007 ;8.192 ;68 ;13.373 ;48.743 ;16.4 ;17 ;13.954 ;14.555 ;726 ;473 ;yes ;0 ;chemistry.stackexchange.com
40,256 ;9.643 ;2 ;594 ;6.217 ;16 ;11.214 ;59.787 ;14 ;6 ;11.944 ;12.458 ;218 ;152 ;yes ;0 ;chemistry.stackexchange.com
40,257 ;5.107 ;1 ;163 ;7.465 ;5 ;7.05 ;67.078 ;10 ;3 ;10.071 ;10.504 ;57 ;38 ;yes ;0 ;chemistry.stackexchange.com
40,258 ;12.305 ;2 ;1,333 ;12.496 ;64 ;13.232 ;36.913 ;17.2 ;13 ;15.153 ;15.805 ;472 ;268 ;yes ;2 ;chemistry.stackexchange.com
40,264 ;9.145 ;2 ;957 ;5.929 ;27 ;11.021 ;60.221 ;13.6 ;10 ;12 ;12.516 ;356 ;248 ;yes ;0 ;chemistry.stackexchange.com
40,265 ;14.292 ;4 ;967 ;12.865 ;32 ;13.805 ;38.831 ;16 ;8 ;13.954 ;14.555 ;326 ;192 ;yes ;1 ;chemistry.stackexchange.com
40,271 ;4.796 ;0 ;174 ;6.034 ;9 ;8.935 ;56.533 ;13.6 ;3 ;12.487 ;13.024 ;69 ;43 ;no ;0 ;chemistry.stackexchange.com
40,272 ;12.116 ;5 ;291 ;13.27 ;16 ;15.006 ;21.318 ;18.8 ;3 ;15.649 ;16.322 ;112 ;57 ;yes ;2 ;chemistry.stackexchange.com
40,273 ;5.523 ;4 ;197 ;9.184 ;9 ;8.635 ;52.3 ;12 ;4 ;11.216 ;11.698 ;73 ;43 ;yes ;0 ;chemistry.stackexchange.com
40,274 ;10.876 ;6 ;316 ;13.221 ;17 ;13.86 ;22.41 ;17.2 ;4 ;14.292 ;14.906 ;120 ;60 ;yes ;0 ;chemistry.stackexchange.com
40,277 ;8.144 ;2 ;629 ;8.928 ;29 ;9.704 ;57.553 ;15.2 ;8 ;13.428 ;14.006 ;223 ;144 ;yes ;0 ;chemistry.stackexchange.com
40,278 ;9.698 ;-1 ;431 ;10.497 ;14 ;10.823 ;50.595 ;13.2 ;5 ;12.165 ;12.688 ;151 ;93 ;no ;0 ;chemistry.stackexchange.com
40,279 ;7.355 ;11 ;1,753 ;6.72 ;61 ;9.503 ;62.475 ;12.8 ;22 ;12.12 ;12.642 ;644 ;439 ;yes ;9 ;chemistry.stackexchange.com
40,284 ;9.739 ;-1 ;498 ;6.296 ;15 ;11.505 ;57.818 ;14.4 ;5 ;12.487 ;13.024 ;185 ;127 ;no ;0 ;chemistry.stackexchange.com
40,285 ;1.022 ;1 ;86 ;2.462 ;4 ;7.693 ;62.172 ;11.2 ;2 ;10.746 ;11.208 ;39 ;25 ;yes ;0 ;chemistry.stackexchange.com
40,289 ;3.883 ;1 ;292 ;6.87 ;6 ;6.459 ;65.801 ;6.8 ;7 ;8.071 ;8.418 ;104 ;67 ;yes ;0 ;chemistry.stackexchange.com
40,290 ;13.854 ;5 ;732 ;11.38 ;37 ;15.101 ;32.211 ;19.6 ;6 ;16.601 ;17.315 ;269 ;153 ;yes ;1 ;chemistry.stackexchange.com
40,294 ;0.352 ;4 ;151 ;-3.526 ;0 ;5.272 ;97.041 ;8.8 ;3 ;3 ;3.129 ;69 ;67 ;yes ;0 ;chemistry.stackexchange.com
40,295 ;14.287 ;2 ;633 ;11.233 ;30 ;15.013 ;34.807 ;19.2 ;5 ;16.416 ;17.122 ;228 ;133 ;yes ;3 ;chemistry.stackexchange.com
40,296 ;11.418 ;1 ;1,431 ;10.477 ;66 ;13.41 ;38.231 ;17.2 ;14 ;14.892 ;15.533 ;534 ;309 ;yes ;5 ;chemistry.stackexchange.com
40,299 ;6.188 ;2 ;537 ;4.428 ;15 ;9.659 ;63.724 ;12.4 ;7 ;11.018 ;11.492 ;214 ;149 ;yes ;1 ;chemistry.stackexchange.com
40,301 ;12.105 ;2 ;833 ;3.984 ;18 ;13.31 ;62.737 ;16.8 ;7 ;11.783 ;12.29 ;317 ;248 ;yes ;0 ;chemistry.stackexchange.com
40,302 ;18.941 ;3 ;692 ;9.205 ;17 ;17.098 ;45.061 ;20 ;4 ;14.292 ;14.906 ;232 ;163 ;yes ;3 ;chemistry.stackexchange.com
40,303 ;7.697 ;2 ;765 ;5.729 ;15 ;9.302 ;67.954 ;11.6 ;9 ;10.071 ;10.504 ;275 ;200 ;yes ;1 ;chemistry.stackexchange.com
40,304 ;13.419 ;3 ;855 ;9.987 ;27 ;13.463 ;46.375 ;16 ;7 ;13.757 ;14.349 ;296 ;188 ;yes ;0 ;chemistry.stackexchange.com
40,310 ;10.8 ;11 ;2,628 ;9.171 ;73 ;11.644 ;52.41 ;13.6 ;26 ;12.178 ;12.701 ;924 ;596 ;yes ;2 ;chemistry.stackexchange.com
40,313 ;11.309 ;6 ;1,327 ;7.102 ;47 ;12.286 ;55.51 ;16.4 ;12 ;13.84 ;14.435 ;478 ;327 ;yes ;6 ;chemistry.stackexchange.com
40,314 ;-0.144 ;3 ;281 ;-1.332 ;7 ;5.371 ;88.321 ;9.2 ;6 ;8.916 ;9.3 ;127 ;107 ;yes ;0 ;chemistry.stackexchange.com
40,317 ;7.798 ;2 ;649 ;9.746 ;24 ;9.661 ;54.295 ;12.8 ;9 ;11.944 ;12.458 ;232 ;144 ;yes ;0 ;chemistry.stackexchange.com
40,318 ;3.495 ;0 ;150 ;5.45 ;7 ;7.671 ;62.626 ;12 ;3 ;11.367 ;11.855 ;59 ;38 ;no ;1 ;chemistry.stackexchange.com
40,319 ;13.778 ;5 ;916 ;7.863 ;34 ;15.072 ;45.02 ;18.4 ;7 ;15.071 ;15.719 ;347 ;228 ;yes ;3 ;chemistry.stackexchange.com
40,320 ;5.423 ;3 ;271 ;5.682 ;7 ;8.118 ;68.472 ;10.4 ;4 ;10.246 ;10.686 ;101 ;71 ;yes ;0 ;chemistry.stackexchange.com
40,322 ;11.871 ;14 ;2,147 ;8.192 ;81 ;12.636 ;51.901 ;16.8 ;19 ;14.309 ;14.924 ;765 ;506 ;yes ;2 ;chemistry.stackexchange.com
40,325 ;12.756 ;1 ;240 ;8.443 ;8 ;14.505 ;40.94 ;16.8 ;2 ;13.954 ;14.555 ;91 ;56 ;yes ;0 ;chemistry.stackexchange.com
40,326 ;7.125 ;5 ;487 ;9.781 ;14 ;6.953 ;68.367 ;10.4 ;8 ;10.246 ;10.686 ;154 ;104 ;yes ;0 ;chemistry.stackexchange.com
40,329 ;8.057 ;10 ;303 ;9.445 ;10 ;10.822 ;47.751 ;12.4 ;4 ;11.66 ;12.162 ;114 ;68 ;yes ;1 ;chemistry.stackexchange.com
40,330 ;21.035 ;4 ;757 ;7.917 ;23 ;19.75 ;37.18 ;23.6 ;4 ;16.134 ;16.828 ;271 ;188 ;yes ;2 ;chemistry.stackexchange.com
40,331 ;6.04 ;2 ;1,212 ;4.383 ;24 ;7.856 ;76.255 ;11.2 ;16 ;9.708 ;10.126 ;435 ;337 ;yes ;0 ;chemistry.stackexchange.com
40,332 ;7.806 ;4 ;1,427 ;6.483 ;36 ;8.806 ;69.747 ;12 ;17 ;10.971 ;11.442 ;493 ;361 ;yes ;0 ;chemistry.stackexchange.com
40,333 ;17.085 ;1 ;785 ;9.605 ;21 ;16.111 ;44.384 ;18.8 ;5 ;14.225 ;14.837 ;270 ;182 ;yes ;3 ;chemistry.stackexchange.com
40,335 ;9.417 ;1 ;962 ;9.554 ;49 ;11.681 ;46.128 ;16.4 ;11 ;14.56 ;15.186 ;358 ;215 ;yes ;0 ;chemistry.stackexchange.com
40,340 ;8.373 ;4 ;477 ;9.214 ;18 ;10.332 ;53.048 ;13.6 ;6 ;12.487 ;13.024 ;173 ;108 ;yes ;2 ;chemistry.stackexchange.com
40,342 ;1.833 ;3 ;391 ;3.926 ;7 ;4.7 ;82.347 ;6.8 ;9 ;7.83 ;8.167 ;141 ;106 ;yes ;0 ;chemistry.stackexchange.com
40,344 ;14.57 ;2 ;614 ;13.088 ;28 ;14.62 ;33.348 ;18.8 ;5 ;15.961 ;16.648 ;213 ;121 ;yes ;0 ;chemistry.stackexchange.com
40,345 ;18.939 ;2 ;1,550 ;11.131 ;51 ;17.896 ;33.842 ;20.8 ;9 ;16.038 ;16.728 ;540 ;339 ;yes ;0 ;chemistry.stackexchange.com
40,351 ;9.258 ;4 ;548 ;8.029 ;22 ;11.558 ;50.785 ;14.8 ;6 ;13.488 ;14.068 ;206 ;130 ;yes ;0 ;chemistry.stackexchange.com
40,352 ;20.816 ;2 ;1,705 ;10.838 ;54 ;19.12 ;32.593 ;22 ;9 ;16.416 ;17.122 ;587 ;377 ;yes ;6 ;chemistry.stackexchange.com
40,353 ;-0.355 ;0 ;100 ;1.51 ;0 ;2.828 ;92.003 ;3.6 ;3 ;3 ;3.129 ;36 ;29 ;no ;0 ;chemistry.stackexchange.com
40,354 ;3.172 ;0 ;207 ;4.368 ;4 ;5.649 ;79.053 ;8 ;4 ;8.477 ;8.842 ;74 ;55 ;no ;0 ;chemistry.stackexchange.com
40,356 ;6.498 ;4 ;680 ;5.828 ;21 ;9.28 ;63.558 ;12 ;9 ;11.367 ;11.855 ;258 ;177 ;yes ;0 ;chemistry.stackexchange.com
40,357 ;6.272 ;4 ;494 ;6.856 ;16 ;9.107 ;61.068 ;12 ;7 ;11.281 ;11.766 ;186 ;123 ;yes ;2 ;chemistry.stackexchange.com
40,358 ;15.682 ;4 ;1,460 ;8.288 ;51 ;17.206 ;35.287 ;19.6 ;10 ;15.369 ;16.03 ;571 ;357 ;yes ;0 ;chemistry.stackexchange.com
40,359 ;7.471 ;5 ;142 ;9.337 ;4 ;8.719 ;61.051 ;11.2 ;2 ;10.746 ;11.208 ;49 ;32 ;yes ;1 ;chemistry.stackexchange.com
40,360 ;11.447 ;4 ;1,793 ;9.602 ;69 ;12.378 ;48.227 ;16 ;17 ;14.035 ;14.638 ;637 ;400 ;yes ;1 ;chemistry.stackexchange.com
40,362 ;5.225 ;3 ;1,170 ;2.778 ;35 ;9.014 ;69.622 ;12.4 ;16 ;11.101 ;11.578 ;478 ;352 ;yes ;1 ;chemistry.stackexchange.com
40,364 ;8.72 ;7 ;547 ;10.274 ;22 ;9.583 ;56.637 ;14 ;7 ;12.71 ;13.257 ;187 ;119 ;yes ;1 ;chemistry.stackexchange.com
40,365 ;8.339 ;0 ;345 ;10.423 ;17 ;10.348 ;46.519 ;14.8 ;5 ;13.1 ;13.663 ;124 ;72 ;no ;0 ;chemistry.stackexchange.com
40,368 ;11.77 ;3 ;1,630 ;9.503 ;42 ;11.293 ;57.439 ;14 ;15 ;12.165 ;12.688 ;538 ;365 ;yes ;2 ;chemistry.stackexchange.com
40,369 ;4.623 ;1 ;77 ;6.435 ;4 ;8.686 ;39.469 ;11.6 ;4 ;8.477 ;8.842 ;29 ;15 ;yes ;0 ;chemistry.stackexchange.com
40,371 ;7.962 ;9 ;399 ;8.201 ;7 ;8.312 ;68.953 ;10 ;5 ;9.481 ;9.889 ;132 ;94 ;yes ;0 ;chemistry.stackexchange.com
40,372 ;9.624 ;8 ;693 ;10.232 ;15 ;9.979 ;57.135 ;10.8 ;8 ;10.5 ;10.952 ;233 ;151 ;yes ;0 ;chemistry.stackexchange.com
40,374 ;15.386 ;3 ;2,793 ;11.168 ;113 ;16.307 ;32.474 ;19.2 ;20 ;16.019 ;16.708 ;1,034 ;610 ;yes ;11 ;chemistry.stackexchange.com
40,375 ;5.299 ;6 ;1,696 ;6.164 ;29 ;6.614 ;77.442 ;8.8 ;26 ;8.785 ;9.162 ;578 ;435 ;yes ;5 ;chemistry.stackexchange.com
40,376 ;9.423 ;3 ;684 ;10.058 ;27 ;11.075 ;49.06 ;14.4 ;8 ;13.062 ;13.624 ;246 ;150 ;yes ;2 ;chemistry.stackexchange.com
40,377 ;10.101 ;3 ;393 ;12.877 ;20 ;11.522 ;40.239 ;16 ;5 ;13.954 ;14.555 ;139 ;78 ;yes ;0 ;chemistry.stackexchange.com
40,379 ;14.501 ;0 ;527 ;2.247 ;9 ;15.244 ;62.359 ;19.2 ;4 ;11.216 ;11.698 ;205 ;172 ;no ;0 ;chemistry.stackexchange.com
40,382 ;24.779 ;3 ;433 ;6.971 ;17 ;23.845 ;23.85 ;28.4 ;2 ;18.969 ;19.784 ;167 ;112 ;yes ;1 ;chemistry.stackexchange.com
40,383 ;10.386 ;4 ;841 ;6.027 ;12 ;10.541 ;67.803 ;12.8 ;8 ;9.708 ;10.126 ;286 ;217 ;yes ;3 ;chemistry.stackexchange.com
40,384 ;23 ;1 ;1,675 ;11.156 ;59 ;20.339 ;30.725 ;24.4 ;8 ;17.874 ;18.643 ;561 ;366 ;yes ;8 ;chemistry.stackexchange.com
40,385 ;14.561 ;0 ;1,629 ;9.252 ;54 ;14.665 ;46.766 ;18 ;12 ;14.619 ;15.248 ;578 ;383 ;no ;1 ;chemistry.stackexchange.com
40,386 ;2.387 ;1 ;202 ;3.073 ;6 ;6.736 ;72.15 ;9.6 ;4 ;9.708 ;10.126 ;81 ;57 ;yes ;0 ;chemistry.stackexchange.com
40,389 ;5.547 ;2 ;434 ;4.326 ;10 ;7.976 ;73.799 ;11.2 ;6 ;10.071 ;10.504 ;161 ;121 ;yes ;0 ;chemistry.stackexchange.com
40,390 ;15.895 ;0 ;591 ;6.804 ;14 ;15.593 ;51.845 ;18.8 ;4 ;13.247 ;13.817 ;211 ;154 ;no ;0 ;chemistry.stackexchange.com
40,391 ;9.734 ;2 ;513 ;4.038 ;11 ;10.775 ;69.462 ;14.4 ;5 ;11.124 ;11.602 ;185 ;145 ;yes ;2 ;chemistry.stackexchange.com
40,395 ;7.369 ;2 ;454 ;7.96 ;12 ;8.474 ;66.365 ;11.6 ;6 ;10.746 ;11.208 ;156 ;108 ;yes ;0 ;chemistry.stackexchange.com
40,396 ;3.642 ;1 ;192 ;2.048 ;5 ;6.567 ;83.605 ;11.2 ;3 ;10.071 ;10.504 ;73 ;60 ;yes ;0 ;chemistry.stackexchange.com
40,397 ;14.434 ;0 ;641 ;11.167 ;27 ;15.393 ;32.79 ;18.8 ;5 ;15.728 ;16.404 ;234 ;135 ;no ;0 ;chemistry.stackexchange.com
40,400 ;11.393 ;6 ;658 ;7.885 ;23 ;12.503 ;52.029 ;16 ;6 ;13.724 ;14.314 ;238 ;157 ;yes ;0 ;chemistry.stackexchange.com
40,401 ;6.231 ;5 ;408 ;7.474 ;12 ;7.532 ;70.451 ;11.2 ;6 ;10.746 ;11.208 ;140 ;99 ;yes ;0 ;chemistry.stackexchange.com
40,404 ;4.287 ;10 ;225 ;5.45 ;6 ;6.115 ;76.603 ;9.6 ;4 ;9.708 ;10.126 ;78 ;57 ;yes ;0 ;chemistry.stackexchange.com
40,405 ;8.654 ;2 ;486 ;9.462 ;12 ;9.466 ;59.555 ;11.6 ;6 ;10.746 ;11.208 ;166 ;109 ;yes ;0 ;chemistry.stackexchange.com
40,406 ;5.105 ;2 ;477 ;7.741 ;15 ;6.769 ;68.299 ;10 ;9 ;10.071 ;10.504 ;164 ;110 ;yes ;0 ;chemistry.stackexchange.com
40,407 ;10.44 ;1 ;589 ;9.09 ;13 ;11.084 ;55.373 ;12.4 ;6 ;11.062 ;11.538 ;204 ;134 ;yes ;0 ;chemistry.stackexchange.com
40,408 ;1.243 ;2 ;92 ;4.76 ;2 ;3.817 ;81.349 ;6 ;3 ;7.472 ;7.794 ;32 ;23 ;yes ;0 ;chemistry.stackexchange.com
40,410 ;8.988 ;8 ;1,060 ;11.323 ;42 ;9.836 ;52.789 ;13.2 ;14 ;12.487 ;13.024 ;362 ;222 ;yes ;0 ;chemistry.stackexchange.com
40,411 ;6.077 ;0 ;208 ;6.76 ;2 ;6.147 ;81.865 ;8 ;3 ;7.472 ;7.794 ;66 ;52 ;no ;1 ;chemistry.stackexchange.com
40,414 ;11.244 ;7 ;1,166 ;11.346 ;45 ;12.168 ;44.041 ;15.2 ;12 ;13.607 ;14.192 ;410 ;244 ;yes ;2 ;chemistry.stackexchange.com
40,417 ;1.456 ;1 ;196 ;1.441 ;4 ;5.993 ;78.81 ;8.4 ;4 ;8.477 ;8.842 ;80 ;60 ;yes ;1 ;chemistry.stackexchange.com
40,419 ;10.685 ;16 ;620 ;8.042 ;19 ;11.224 ;58.233 ;14.4 ;6 ;12.747 ;13.295 ;215 ;147 ;yes ;1 ;chemistry.stackexchange.com
40,420 ;18.013 ;3 ;981 ;11.327 ;32 ;16.647 ;38.938 ;20 ;6 ;15.649 ;16.322 ;332 ;213 ;yes ;4 ;chemistry.stackexchange.com
40,421 ;13.147 ;2 ;681 ;11.851 ;26 ;13.233 ;41.749 ;16.4 ;6 ;14.402 ;15.021 ;234 ;140 ;yes ;0 ;chemistry.stackexchange.com
40,424 ;21.847 ;4 ;1,346 ;16.167 ;58 ;20.209 ;13.273 ;23.2 ;7 ;18.766 ;19.573 ;462 ;248 ;yes ;0 ;chemistry.stackexchange.com
40,426 ;9.341 ;17 ;1,302 ;7.701 ;41 ;10.735 ;57.918 ;14 ;14 ;12.373 ;12.905 ;467 ;313 ;yes ;2 ;chemistry.stackexchange.com
40,428 ;8.185 ;1 ;361 ;11.732 ;18 ;9.576 ;47.78 ;14.8 ;6 ;12.487 ;13.024 ;125 ;72 ;yes ;0 ;chemistry.stackexchange.com
40,429 ;20.699 ;24 ;4,878 ;12.258 ;190 ;19.348 ;26.493 ;22.8 ;26 ;17.806 ;18.572 ;1,699 ;1,024 ;yes ;2 ;chemistry.stackexchange.com
40,431 ;13.313 ;8 ;3,805 ;9.382 ;145 ;14.63 ;39.356 ;17.2 ;31 ;14.846 ;15.484 ;1,411 ;856 ;yes ;7 ;chemistry.stackexchange.com
40,433 ;12.083 ;4 ;116 ;7.601 ;2 ;12.187 ;57.558 ;14 ;1 ;10.746 ;11.208 ;40 ;28 ;yes ;1 ;chemistry.stackexchange.com
40,435 ;11.834 ;2 ;1,359 ;10.897 ;52 ;12.883 ;42.295 ;15.6 ;13 ;13.954 ;14.555 ;485 ;289 ;yes ;4 ;chemistry.stackexchange.com
40,443 ;17.981 ;2 ;4,377 ;12.041 ;147 ;16.237 ;39.734 ;19.6 ;27 ;15.78 ;16.459 ;1,448 ;926 ;yes ;0 ;chemistry.stackexchange.com
40,444 ;10.408 ;5 ;995 ;8.57 ;31 ;11.145 ;56.305 ;14.4 ;10 ;12.644 ;13.187 ;347 ;231 ;yes ;2 ;chemistry.stackexchange.com
40,445 ;9.414 ;12 ;433 ;9.766 ;10 ;9.475 ;61.328 ;11.6 ;5 ;10.746 ;11.208 ;143 ;96 ;yes ;0 ;chemistry.stackexchange.com
40,447 ;5.709 ;3 ;628 ;7.696 ;24 ;8.273 ;62.648 ;12 ;10 ;11.485 ;11.979 ;230 ;151 ;yes ;1 ;chemistry.stackexchange.com
40,448 ;8.821 ;4 ;494 ;11.009 ;23 ;11.301 ;39.742 ;14.4 ;7 ;12.928 ;13.484 ;182 ;101 ;yes ;0 ;chemistry.stackexchange.com
40,450 ;15.292 ;13 ;1,970 ;10.158 ;63 ;15.156 ;43.269 ;18 ;14 ;14.619 ;15.248 ;693 ;447 ;yes ;3 ;chemistry.stackexchange.com
40,453 ;10.91 ;0 ;403 ;9.574 ;18 ;12.852 ;42.998 ;16.8 ;4 ;14.619 ;15.248 ;150 ;90 ;no ;2 ;chemistry.stackexchange.com
40,456 ;12.599 ;6 ;300 ;13.666 ;11 ;12.498 ;39.891 ;14.8 ;3 ;13.488 ;14.068 ;101 ;58 ;yes ;0 ;chemistry.stackexchange.com
40,457 ;12.016 ;6 ;1,649 ;9.81 ;69 ;13.653 ;40.519 ;16.8 ;15 ;14.747 ;15.382 ;611 ;365 ;yes ;3 ;chemistry.stackexchange.com
40,458 ;6.688 ;5 ;358 ;9.234 ;12 ;8.239 ;59.148 ;11.2 ;6 ;10.746 ;11.208 ;124 ;78 ;yes ;0 ;chemistry.stackexchange.com
40,459 ;7.377 ;1 ;508 ;8.774 ;15 ;9.183 ;58.993 ;11.2 ;7 ;11.018 ;11.492 ;181 ;117 ;yes ;0 ;chemistry.stackexchange.com
40,461 ;11.763 ;4 ;666 ;12.918 ;23 ;12.057 ;42.209 ;14 ;7 ;12.928 ;13.484 ;227 ;132 ;yes ;0 ;chemistry.stackexchange.com
